CustomerID,recency,frequency,monetary,R,F,M,rfm_seg,rfm_score,label
new_18333,333,1,4731.64,1,2,4,124,7,rich
new_18334,16,1,4381.48,4,2,4,424,10,other
new_18335,361,1,5344.98,1,2,4,124,7,rich
new_18336,156,1,3872.9,2,2,4,224,8,rich
new_18337,16,1,3826.28,4,2,4,424,10,other
new_18338,28,1,4312.6,3,2,4,324,9,other
new_18339,361,1,4909.89,1,2,4,124,7,rich
new_18340,156,1,4178.58,2,2,4,224,8,rich
new_18341,356,1,4700.4,1,2,4,124,7,rich
new_18342,331,1,3808.77,1,2,4,124,7,rich
new_18343,356,1,5022.16,1,2,4,124,7,rich
new_18344,325,1,4106.84,1,2,4,124,7,rich
new_18345,141,1,3105.08,2,2,4,224,8,rich
new_18346,143,1,2953.59,2,2,4,224,8,rich
new_18347,356,1,4537.15,1,2,4,124,7,rich
new_18348,140,1,3814.99,2,2,4,224,8,rich
new_18349,356,1,4390.32,1,2,4,124,7,rich
new_18350,149,1,3405.4,2,2,4,224,8,rich
new_18351,321,1,3388.21,1,2,4,124,7,rich
new_18352,31,1,3346.73,3,2,4,324,9,other
new_18353,330,1,3716.17,1,2,4,124,7,rich
new_18354,36,1,3514.74,3,2,4,324,9,other
new_18355,35,1,2880.25,3,2,4,324,9,other
new_18356,323,1,3882.43,1,2,4,124,7,rich
new_18357,30,1,3487.08,3,2,4,324,9,other
new_18358,338,1,3900.62,1,2,4,124,7,rich
new_18359,331,1,3195.78,1,2,4,124,7,rich
new_18360,36,1,3638.9,3,2,4,324,9,other
new_18361,322,1,3323.19,1,2,4,124,7,rich
new_18362,325,1,3237.88,1,2,4,124,7,rich
new_18363,161,1,2962.33,2,2,4,224,8,rich
new_18364,328,1,3134.28,1,2,4,124,7,rich
new_18365,146,1,2929.35,2,2,4,224,8,rich
new_18366,325,1,2555.13,1,2,4,124,7,rich
new_18367,322,1,2619.14,1,2,4,124,7,rich
new_18368,329,1,2751.16,1,2,4,124,7,rich
new_18369,150,1,2421.13,2,2,4,224,8,rich
new_18370,325,1,2829.87,1,2,4,124,7,rich
new_18371,120,1,16677.26,2,2,4,224,8,rich
new_18372,336,1,2688.72,1,2,4,124,7,rich
new_18373,332,1,2312.89,1,2,4,124,7,rich
new_18374,34,1,3016.47,3,2,4,324,9,other
new_18375,330,1,2700.92,1,2,4,124,7,rich
new_18376,154,1,2339.28,2,2,4,224,8,rich
new_18377,148,1,2387.13,2,2,4,224,8,rich
new_18378,324,1,2418.26,1,2,4,124,7,rich
new_18379,336,1,2094.11,1,2,4,124,7,rich
new_18380,335,1,2311.53,1,2,4,124,7,rich
new_18381,141,1,2330.17,2,2,4,224,8,rich
new_18382,234,1,2395.58,1,2,4,124,7,rich
new_18383,52,1,2144.38,3,2,4,324,9,other
new_18384,158,1,5078.83,2,2,4,224,8,rich
new_18385,155,1,1799.93,2,2,4,224,8,rich
new_18386,62,1,2350.68,3,2,4,324,9,other
new_18387,153,1,2382.68,2,2,4,224,8,rich
new_18388,158,1,2403.32,2,2,4,224,8,rich
new_18389,157,1,2479.2,2,2,4,224,8,rich
new_18390,234,1,1736.79,1,2,4,124,7,rich
new_18391,136,1,2511.4,2,2,4,224,8,rich
new_18392,154,1,2184.93,2,2,4,224,8,rich
new_18393,266,1,2398.2,1,2,4,124,7,rich
new_18394,149,1,1839.58,2,2,4,224,8,rich
new_18395,177,1,3393.04,2,2,4,224,8,rich
new_18396,58,1,2326.73,3,2,4,324,9,other
new_18397,65,1,2014.98,3,2,4,324,9,other
new_18398,120,1,2697.53,2,2,4,224,8,rich
new_18399,332,1,1787.82,1,2,4,124,7,rich
new_18400,51,1,1911.88,3,2,4,324,9,other
new_18401,338,1,1854.39,1,2,4,124,7,rich
new_18402,45,1,2324.63,3,2,4,324,9,other
new_18403,78,1,2199.28,2,2,4,224,8,rich
new_18404,216,1,2293.79,1,2,4,124,7,rich
new_18405,57,1,2110.05,3,2,4,324,9,other
new_18406,354,1,2529.81,1,2,4,124,7,rich
new_18407,324,1,1868.13,1,2,4,124,7,rich
new_18408,16,1,8124.25,4,2,4,424,10,other
new_18409,45,1,2303.2,3,2,4,324,9,other
new_18410,72,1,1978.27,2,2,4,224,8,rich
new_18411,4,1,7574.48,4,2,4,424,10,other
new_18412,353,1,2094.9,1,2,4,124,7,rich
new_18413,101,1,2026.73,2,2,4,224,8,rich
new_18414,51,1,1809.65,3,2,4,324,9,other
new_18415,71,1,1803.83,2,2,4,224,8,rich
new_18416,44,1,2347.9,3,2,4,324,9,other
new_18417,57,1,1901.92,3,2,4,324,9,other
new_18418,50,1,2120.09,3,2,4,324,9,other
new_18419,66,1,1871.13,3,2,4,324,9,other
new_18420,198,1,2181.85,2,2,4,224,8,rich
new_18421,76,1,2159.73,2,2,4,224,8,rich
new_18422,92,1,1846.68,2,2,4,224,8,rich
new_18423,147,1,1548.83,2,2,3,223,7,other
new_18424,276,1,1762.22,1,2,4,124,7,rich
new_18425,248,1,2295.03,1,2,4,124,7,rich
new_18426,63,1,2037.0,3,2,4,324,9,other
new_18427,4,1,7000.88,4,2,4,424,10,other
new_18428,216,1,1514.98,1,2,3,123,6,other
new_18429,93,1,1746.79,2,2,4,224,8,rich
new_18430,234,1,1625.27,1,2,3,123,6,other
new_18431,69,1,1818.09,3,2,4,324,9,other
new_18432,13,1,7483.83,4,2,4,424,10,other
new_18433,182,1,2106.34,2,2,4,224,8,rich
new_18434,353,1,2104.0,1,2,4,124,7,rich
new_18435,58,1,1506.5,3,2,3,323,8,other
new_18436,234,1,1599.85,1,2,3,123,6,other
new_18437,99,1,1590.15,2,2,3,223,7,other
new_18438,71,1,1684.26,2,2,4,224,8,rich
new_18439,45,1,1892.05,3,2,4,324,9,other
new_18440,91,1,1878.67,2,2,4,224,8,rich
new_18441,143,1,1721.77,2,2,4,224,8,rich
new_18442,59,1,1786.18,3,2,4,324,9,other
new_18443,10,1,5402.23,4,2,4,424,10,other
new_18444,66,1,1951.59,3,2,4,324,9,other
new_18445,175,1,2271.03,2,2,4,224,8,rich
new_18446,155,1,1618.34,2,2,3,223,7,other
new_18447,78,1,1838.53,2,2,4,224,8,rich
new_18448,337,1,1331.8,1,2,3,123,6,other
new_18449,234,1,1984.63,1,2,4,124,7,rich
new_18450,23,1,5508.52,3,2,4,324,9,other
new_18451,290,1,1579.58,1,2,3,123,6,other
new_18452,98,1,2201.61,2,2,4,224,8,rich
new_18453,76,1,1934.53,2,2,4,224,8,rich
new_18454,77,1,1485.43,2,2,3,223,7,other
new_18455,217,1,1353.13,1,2,3,123,6,other
new_18456,30,1,5269.78,3,2,4,324,9,other
new_18457,78,1,1844.69,2,2,4,224,8,rich
new_18458,84,1,2008.83,2,2,4,224,8,rich
new_18459,283,1,1995.37,1,2,4,124,7,rich
new_18460,280,1,1799.38,1,2,4,124,7,rich
new_18461,264,1,1880.11,1,2,4,124,7,rich
new_18462,42,1,1445.88,3,2,3,323,8,other
new_18463,276,1,2092.33,1,2,4,124,7,rich
new_18464,197,1,2216.87,2,2,4,224,8,rich
new_18465,274,1,1659.07,1,2,4,124,7,rich
new_18466,183,1,1698.38,2,2,4,224,8,rich
new_18467,70,1,1670.72,3,2,4,324,9,other
new_18468,321,1,1767.85,1,2,4,124,7,rich
new_18469,0,1,5664.89,4,2,4,424,10,other
new_18470,190,1,1742.39,2,2,4,224,8,rich
new_18471,101,1,1892.14,2,2,4,224,8,rich
new_18472,101,1,1564.23,2,2,3,223,7,other
new_18473,92,1,1752.59,2,2,4,224,8,rich
new_18474,64,1,1417.55,3,2,3,323,8,other
new_18475,288,1,1806.73,1,2,4,124,7,rich
new_18476,65,1,1566.25,3,2,3,323,8,other
new_18477,253,1,1959.65,1,2,4,124,7,rich
new_18478,2,1,6061.34,4,2,4,424,10,other
new_18479,97,1,1476.28,2,2,3,223,7,other
new_18480,289,1,1799.96,1,2,4,124,7,rich
new_18481,101,1,1645.83,2,2,4,224,8,rich
new_18482,98,1,1656.08,2,2,4,224,8,rich
new_18483,55,1,1472.17,3,2,3,323,8,other
new_18484,289,1,1537.91,1,2,3,123,6,other
new_18485,189,1,1986.12,2,2,4,224,8,rich
new_18486,293,1,1736.06,1,2,4,124,7,rich
new_18487,136,1,1685.64,2,2,4,224,8,rich
new_18488,118,1,1554.35,2,2,3,223,7,other
new_18489,101,1,1448.14,2,2,3,223,7,other
new_18490,121,1,1718.73,2,2,4,224,8,rich
new_18491,1,1,5370.55,4,2,4,424,10,other
new_18492,156,1,1477.98,2,2,3,223,7,other
new_18493,262,1,1891.39,1,2,4,124,7,rich
new_18494,275,1,1572.65,1,2,3,123,6,other
new_18495,101,1,1523.88,2,2,3,223,7,other
new_18496,171,1,2192.19,2,2,4,224,8,rich
new_18497,120,1,1763.75,2,2,4,224,8,rich
new_18498,78,1,1427.4,2,2,3,223,7,other
new_18499,26,1,4357.43,3,2,4,324,9,other
new_18500,217,1,1388.59,1,2,3,123,6,other
new_18501,98,1,1423.1,2,2,3,223,7,other
new_18502,303,1,1644.26,1,2,4,124,7,rich
new_18503,86,1,1433.66,2,2,3,223,7,other
new_18504,84,1,1516.98,2,2,3,223,7,other
new_18505,18,1,4785.89,4,2,4,424,10,other
new_18506,316,1,1718.73,1,2,4,124,7,rich
new_18507,118,1,1598.57,2,2,3,223,7,other
new_18508,85,1,1313.43,2,2,3,223,7,other
new_18509,122,1,2138.62,2,2,4,224,8,rich
new_18510,248,1,1908.58,1,2,4,124,7,rich
new_18511,176,1,1456.75,2,2,3,223,7,other
new_18512,101,1,1525.29,2,2,3,223,7,other
new_18513,252,1,2234.58,1,2,4,124,7,rich
new_18514,78,1,1555.88,2,2,3,223,7,other
new_18515,213,1,1777.7,1,2,4,124,7,rich
new_18516,107,1,5064.8,2,2,4,224,8,rich
new_18517,101,1,1704.22,2,2,4,224,8,rich
new_18518,281,1,1749.57,1,2,4,124,7,rich
new_18519,234,1,1779.09,1,2,4,124,7,rich
new_18520,168,1,1435.18,2,2,3,223,7,other
new_18521,94,1,1458.44,2,2,3,223,7,other
new_18522,245,1,1633.13,1,2,3,123,6,other
new_18523,172,1,1674.72,2,2,4,224,8,rich
new_18524,114,1,4109.72,2,2,4,224,8,rich
new_18525,56,1,1354.71,3,2,3,323,8,other
new_18526,134,1,1617.03,2,2,3,223,7,other
new_18527,178,1,1715.65,2,2,4,224,8,rich
new_18528,93,1,1528.29,2,2,3,223,7,other
new_18529,129,1,1580.52,2,2,3,223,7,other
new_18530,275,1,1273.26,1,2,3,123,6,other
new_18531,87,1,1748.93,2,2,4,224,8,rich
new_18532,101,1,1424.23,2,2,3,223,7,other
new_18533,71,1,1086.21,2,2,3,223,7,other
new_18534,231,1,1953.26,1,2,4,124,7,rich
new_18535,279,1,1397.75,1,2,3,123,6,other
new_18536,261,1,1504.91,1,2,3,123,6,other
new_18537,90,1,1648.29,2,2,4,224,8,rich
new_18538,352,1,18745.86,1,2,4,124,7,rich
new_18539,125,1,1689.66,2,2,4,224,8,rich
new_18540,177,1,1464.52,2,2,3,223,7,other
new_18541,101,1,1651.18,2,2,4,224,8,rich
new_18542,134,1,1115.78,2,2,3,223,7,other
new_18543,170,1,1216.03,2,2,3,223,7,other
new_18544,295,1,1449.88,1,2,3,123,6,other
new_18545,213,1,1513.36,1,2,3,123,6,other
new_18546,32,1,3872.96,3,2,4,324,9,other
new_18547,188,1,1776.9,2,2,4,224,8,rich
new_18548,246,1,1341.26,1,2,3,123,6,other
new_18549,298,1,1434.66,1,2,3,123,6,other
new_18550,79,1,4102.39,2,2,4,224,8,rich
new_18551,128,1,1674.5,2,2,4,224,8,rich
new_18552,133,1,1634.54,2,2,3,223,7,other
new_18553,204,1,1588.12,1,2,3,123,6,other
new_18554,316,1,1563.96,1,2,3,123,6,other
new_18555,93,1,5557.66,2,2,4,224,8,rich
new_18556,266,1,1546.93,1,2,3,123,6,other
new_18557,310,1,1757.1,1,2,4,124,7,rich
new_18558,283,1,1520.38,1,2,3,123,6,other
new_18559,127,1,1490.62,2,2,3,223,7,other
new_18560,314,1,1551.56,1,2,3,123,6,other
new_18561,168,1,1238.33,2,2,3,223,7,other
new_18562,266,1,1464.43,1,2,3,123,6,other
new_18563,8,1,3982.55,4,2,4,424,10,other
new_18564,101,1,1288.42,2,2,3,223,7,other
new_18565,101,1,1088.78,2,2,3,223,7,other
new_18566,191,1,1937.73,2,2,4,224,8,rich
new_18567,259,1,2526.98,1,2,4,124,7,rich
new_18568,190,1,1496.98,2,2,3,223,7,other
new_18569,318,1,1569.03,1,2,3,123,6,other
new_18570,262,1,1656.3,1,2,4,124,7,rich
new_18571,43,1,3567.56,3,2,4,324,9,other
new_18572,126,1,1691.32,2,2,4,224,8,rich
new_18573,211,1,1631.61,1,2,3,123,6,other
new_18574,181,1,1434.03,2,2,3,223,7,other
new_18575,210,1,1995.25,1,2,4,124,7,rich
new_18576,244,1,1439.48,1,2,3,123,6,other
new_18577,233,1,1098.39,1,2,3,123,6,other
new_18578,198,1,1425.38,2,2,3,223,7,other
new_18579,234,1,1739.56,1,2,4,124,7,rich
new_18580,78,1,1121.46,2,2,3,223,7,other
new_18581,255,1,1460.08,1,2,3,123,6,other
new_18582,122,1,1480.41,2,2,3,223,7,other
new_18583,294,1,1429.07,1,2,3,123,6,other
new_18584,247,1,1138.84,1,2,3,123,6,other
new_18585,309,1,1340.77,1,2,3,123,6,other
new_18586,266,1,1273.89,1,2,3,123,6,other
new_18587,45,1,2900.83,3,2,4,324,9,other
new_18588,234,1,1407.93,1,2,3,123,6,other
new_18589,132,1,1535.98,2,2,3,223,7,other
new_18590,101,1,1509.44,2,2,3,223,7,other
new_18591,254,1,1385.13,1,2,3,123,6,other
new_18592,283,1,1420.78,1,2,3,123,6,other
new_18593,98,1,1542.63,2,2,3,223,7,other
new_18594,301,1,1239.43,1,2,3,123,6,other
new_18595,9,1,3063.88,4,2,4,424,10,other
new_18596,273,1,1587.23,1,2,3,123,6,other
new_18597,86,1,1335.26,2,2,3,223,7,other
new_18598,254,1,1536.03,1,2,3,123,6,other
new_18599,136,1,1412.75,2,2,3,223,7,other
new_18600,51,1,992.49,3,2,3,323,8,other
new_18601,234,1,1191.41,1,2,3,123,6,other
new_18602,219,1,1445.61,1,2,3,123,6,other
new_18603,258,1,1513.46,1,2,3,123,6,other
new_18604,199,1,2133.63,1,2,4,124,7,rich
new_18605,216,1,1520.48,1,2,3,123,6,other
new_18606,135,1,1627.48,2,2,3,223,7,other
new_18607,51,1,3071.57,3,2,4,324,9,other
new_18608,190,1,895.71,2,2,3,223,7,other
new_18609,287,1,1336.1,1,2,3,123,6,other
new_18610,231,1,1160.48,1,2,3,123,6,other
new_18611,282,1,1734.52,1,2,4,124,7,rich
new_18612,190,1,1061.38,2,2,3,223,7,other
new_18613,100,1,3236.94,2,2,4,224,8,rich
new_18614,198,1,1281.03,2,2,3,223,7,other
new_18615,136,1,1191.63,2,2,3,223,7,other
new_18616,206,1,1680.06,1,2,4,124,7,rich
new_18617,272,1,1429.91,1,2,3,123,6,other
new_18618,298,1,1101.82,1,2,3,123,6,other
new_18619,203,1,1495.63,1,2,3,123,6,other
new_18620,318,1,1363.66,1,2,3,123,6,other
new_18621,60,1,3210.46,3,2,4,324,9,other
new_18622,182,1,1282.38,2,2,3,223,7,other
new_18623,262,1,1940.13,1,2,4,124,7,rich
new_18624,231,1,1654.97,1,2,4,124,7,rich
new_18625,266,1,1191.71,1,2,3,123,6,other
new_18626,128,1,1270.42,2,2,3,223,7,other
new_18627,56,1,3049.0,3,2,4,324,9,other
new_18628,135,1,1083.06,2,2,3,223,7,other
new_18629,119,1,1319.78,2,2,3,223,7,other
new_18630,8,1,3127.18,4,2,4,424,10,other
new_18631,255,1,1491.72,1,2,3,123,6,other
new_18632,233,1,1215.52,1,2,3,123,6,other
new_18633,171,1,1259.85,2,2,3,223,7,other
new_18634,126,1,1691.38,2,2,4,224,8,rich
new_18635,184,1,1403.38,2,2,3,223,7,other
new_18636,260,1,1254.42,1,2,3,123,6,other
new_18637,312,1,1321.39,1,2,3,123,6,other
new_18638,359,1,12681.58,1,2,4,124,7,rich
new_18639,213,1,1401.38,1,2,3,123,6,other
new_18640,366,1,11540.34,1,2,4,124,7,rich
new_18641,209,1,1348.38,1,2,3,123,6,other
new_18642,252,1,1705.13,1,2,4,124,7,rich
new_18643,164,1,1046.79,2,2,3,223,7,other
new_18644,38,1,2534.37,3,2,4,324,9,other
new_18645,296,1,1195.56,1,2,3,123,6,other
new_18646,370,1,10661.69,1,2,4,124,7,rich
new_18647,308,1,1747.83,1,2,4,124,7,rich
new_18648,184,1,1366.71,2,2,3,223,7,other
new_18649,304,1,1211.45,1,2,3,123,6,other
new_18650,217,1,1121.57,1,2,3,123,6,other
new_18651,304,1,1294.78,1,2,3,123,6,other
new_18652,290,1,981.51,1,2,3,123,6,other
new_18653,202,1,1221.03,1,2,3,123,6,other
new_18654,302,1,1459.9,1,2,3,123,6,other
new_18655,212,1,1400.53,1,2,3,123,6,other
new_18656,363,1,12633.67,1,2,4,124,7,rich
new_18657,371,1,2396.96,1,2,4,124,7,rich
new_18658,261,1,1194.37,1,2,3,123,6,other
new_18659,254,1,21627.72,1,2,4,124,7,rich
new_18660,213,1,1388.46,1,2,3,123,6,other
new_18661,101,1,964.92,2,2,3,223,7,other
new_18662,205,1,1364.33,1,2,3,123,6,other
new_18663,303,1,1275.78,1,2,3,123,6,other
new_18664,226,1,1055.17,1,2,3,123,6,other
new_18665,184,1,1227.03,2,2,3,223,7,other
new_18666,352,1,1261.19,1,2,3,123,6,other
new_18667,312,1,1460.33,1,2,3,123,6,other
new_18668,244,1,1053.98,1,2,3,123,6,other
new_18669,185,1,1498.09,2,2,3,223,7,other
new_18670,53,1,2729.23,3,2,4,324,9,other
new_18671,76,1,2420.57,2,2,4,224,8,rich
new_18672,167,1,1110.73,2,2,3,223,7,other
new_18673,206,1,1324.07,1,2,3,123,6,other
new_18674,225,1,1416.36,1,2,3,123,6,other
new_18675,69,1,2455.63,3,2,4,324,9,other
new_18676,305,1,1229.32,1,2,3,123,6,other
new_18677,309,1,1295.83,1,2,3,123,6,other
new_18678,85,1,2693.57,2,2,4,224,8,rich
new_18679,318,1,865.63,1,2,3,123,6,other
new_18680,73,1,2886.66,2,2,4,224,8,rich
new_18681,284,1,899.96,1,2,3,123,6,other
new_18682,331,1,5032.29,1,2,4,124,7,rich
new_18683,219,1,1248.33,1,2,3,123,6,other
new_18684,366,1,2416.59,1,2,4,124,7,rich
new_18685,297,1,873.79,1,2,3,123,6,other
new_18686,167,1,1286.67,2,2,3,223,7,other
new_18687,366,1,2164.51,1,2,4,124,7,rich
new_18688,170,1,815.86,2,2,3,223,7,other
new_18689,364,1,3091.82,1,2,4,124,7,rich
new_18690,277,1,5307.65,1,2,4,124,7,rich
new_18691,84,1,2117.26,2,2,4,224,8,rich
new_18692,353,1,1121.38,1,2,3,123,6,other
new_18693,289,1,2695.09,1,2,4,124,7,rich
new_18694,191,1,934.88,2,2,3,223,7,other
new_18695,38,1,1943.34,3,2,4,324,9,other
new_18696,364,1,2446.16,1,2,4,124,7,rich
new_18697,336,1,3401.94,1,2,4,124,7,rich
new_18698,295,1,3055.62,1,2,4,124,7,rich
new_18699,206,1,937.5,1,2,3,123,6,other
new_18700,364,1,2215.27,1,2,4,124,7,rich
new_18701,352,1,1805.29,1,2,4,124,7,rich
new_18702,319,1,842.66,1,2,3,123,6,other
new_18703,307,1,2461.98,1,2,4,124,7,rich
new_18704,366,1,2448.29,1,2,4,124,7,rich
new_18705,301,1,2053.0,1,2,4,124,7,rich
new_18706,304,1,2347.39,1,2,4,124,7,rich
new_18707,31,1,52940.94,3,2,4,324,9,other
new_18708,195,1,4898.56,2,2,4,224,8,rich
new_18709,224,1,1071.13,1,2,3,123,6,other
new_18710,24,1,50653.91,3,2,4,324,9,other
new_18711,66,1,1821.56,3,2,4,324,9,other
new_18712,319,1,883.83,1,2,3,123,6,other
new_18713,86,1,1748.11,2,2,4,224,8,rich
new_18714,226,1,773.01,1,2,3,123,6,other
new_18715,21,1,7043.69,4,2,4,424,10,other
new_18716,352,1,1736.26,1,2,4,124,7,rich
new_18717,183,1,4801.22,2,2,4,224,8,rich
new_18718,209,1,1966.16,1,2,4,124,7,rich
new_18719,337,1,583.37,1,2,2,122,5,inactive
new_18720,321,1,2007.44,1,2,4,124,7,rich
new_18721,254,1,4225.29,1,2,4,124,7,rich
new_18722,272,1,2676.13,1,2,4,124,7,rich
new_18723,317,1,1816.63,1,2,4,124,7,rich
new_18724,66,1,4701.22,3,2,4,324,9,other
new_18725,311,1,669.46,1,2,3,123,6,other
new_18726,225,1,887.23,1,2,3,123,6,other
new_18727,212,1,3320.77,1,2,4,124,7,rich
new_18728,220,1,3579.67,1,2,4,124,7,rich
new_18729,121,1,4318.93,2,2,4,224,8,rich
new_18730,107,1,5234.73,2,2,4,224,8,rich
new_18731,17,1,6167.53,4,2,4,424,10,other
new_18732,128,1,3358.63,2,2,4,224,8,rich
new_18733,328,1,1883.57,1,2,4,124,7,rich
new_18734,319,1,733.53,1,2,3,123,6,other
new_18735,28,1,4365.75,3,2,4,324,9,other
new_18736,247,1,3275.33,1,2,4,124,7,rich
new_18737,31,1,2898.19,3,2,4,324,9,other
new_18738,142,1,3342.95,2,2,4,224,8,rich
new_18739,371,1,1334.13,1,2,3,123,6,other
new_18740,63,1,2246.03,3,2,4,324,9,other
new_18741,266,1,1750.62,1,2,4,124,7,rich
new_18742,366,1,1240.19,1,2,3,123,6,other
new_18743,233,1,2951.52,1,2,4,124,7,rich
new_18744,352,1,1172.46,1,2,3,123,6,other
new_18745,268,1,1794.43,1,2,4,124,7,rich
new_18746,156,1,3643.81,2,2,4,224,8,rich
new_18747,14,1,6778.73,4,2,4,424,10,other
new_18748,97,1,2605.74,2,2,4,224,8,rich
new_18749,359,1,1308.63,1,2,3,123,6,other
new_18750,324,1,1933.95,1,2,4,124,7,rich
new_18751,261,1,2162.26,1,2,4,124,7,rich
new_18752,310,1,1047.17,1,2,3,123,6,other
new_18753,77,1,2275.04,2,2,4,224,8,rich
new_18754,163,1,3668.64,2,2,4,224,8,rich
new_18755,237,1,2857.79,1,2,4,124,7,rich
new_18756,38,1,1042.4,3,2,3,323,8,other
new_18757,114,1,3148.4,2,2,4,224,8,rich
new_18758,84,1,2342.8,2,2,4,224,8,rich
new_18759,80,1,2064.34,2,2,4,224,8,rich
new_18760,352,1,1077.8,1,2,3,123,6,other
new_18761,56,1,2733.65,3,2,4,324,9,other
new_18762,8,1,1058.71,4,2,3,423,9,other
new_18763,252,1,922.34,1,2,3,123,6,other
new_18764,252,1,1113.33,1,2,3,123,6,other
new_18765,100,1,1750.86,2,2,4,224,8,rich
new_18766,165,1,869.72,2,2,3,223,7,other
new_18767,286,1,1180.5,1,2,3,123,6,other
new_18768,59,1,2299.61,3,2,4,324,9,other
new_18769,93,1,2812.84,2,2,4,224,8,rich
new_18770,227,1,3036.22,1,2,4,124,7,rich
new_18771,153,1,626.93,2,2,2,222,6,engaged
new_18772,3,1,4429.46,4,2,4,424,10,other
new_18773,105,1,1019.67,2,2,3,223,7,other
new_18774,7,1,4992.68,4,2,4,424,10,other
new_18775,314,1,1264.34,1,2,3,123,6,other
new_18776,177,1,2274.39,2,2,4,224,8,rich
new_18777,312,1,677.43,1,2,3,123,6,other
new_18778,183,1,788.0,2,2,3,223,7,other
new_18779,11,1,3310.12,4,2,4,424,10,other
new_18780,87,1,2437.77,2,2,4,224,8,rich
new_18781,317,1,920.9,1,2,3,123,6,other
new_18782,41,1,398.74,3,2,2,322,7,new
new_18783,35,1,3803.96,3,2,4,324,9,other
new_18784,252,1,1062.16,1,2,3,123,6,other
new_18785,295,1,680.82,1,2,3,123,6,other
new_18786,254,1,873.05,1,2,3,123,6,other
new_18787,302,1,937.55,1,2,3,123,6,other
new_18788,7,1,862.49,4,2,3,423,9,other
new_18789,251,1,863.54,1,2,3,123,6,other
new_18790,204,1,817.65,1,2,3,123,6,other
new_18791,24,1,3153.19,3,2,4,324,9,other
new_18792,238,1,851.51,1,2,3,123,6,other
new_18793,227,1,1065.19,1,2,3,123,6,other
new_18794,91,1,2842.46,2,2,4,224,8,rich
new_18795,10,1,4584.66,4,2,4,424,10,other
new_18796,242,1,2040.58,1,2,4,124,7,rich
new_18797,352,1,1041.32,1,2,3,123,6,other
new_18798,302,1,1001.27,1,2,3,123,6,other
new_18799,98,1,286.85,2,2,2,222,6,engaged
new_18800,205,1,956.47,1,2,3,123,6,other
new_18801,295,1,746.49,1,2,3,123,6,other
new_18802,44,1,2394.1,3,2,4,324,9,other
new_18803,312,1,701.71,1,2,3,123,6,other
new_18804,266,1,895.2,1,2,3,123,6,other
new_18805,212,1,953.53,1,2,3,123,6,other
new_18806,52,1,2884.29,3,2,4,324,9,other
new_18807,177,1,1093.31,2,2,3,223,7,other
new_18808,41,1,2362.83,3,2,4,324,9,other
new_18809,73,1,2162.45,2,2,4,224,8,rich
new_18810,316,1,709.89,1,2,3,123,6,other
new_18811,204,1,792.41,1,2,3,123,6,other
new_18812,4,1,4171.41,4,2,4,424,10,other
new_18813,191,1,1646.8,2,2,4,224,8,rich
new_18814,209,1,1529.75,1,2,3,123,6,other
new_18815,149,1,1722.05,2,2,4,224,8,rich
new_18816,153,1,2295.74,2,2,4,224,8,rich
new_18817,170,1,1760.85,2,2,4,224,8,rich
new_18818,1,1,4839.42,4,2,4,424,10,other
new_18819,308,1,893.25,1,2,3,123,6,other
new_18820,310,1,587.25,1,2,2,122,5,inactive
new_18821,92,1,1132.38,2,2,3,223,7,other
new_18822,301,1,697.95,1,2,3,123,6,other
new_18823,49,1,2801.92,3,2,4,324,9,other
new_18824,205,1,1957.17,1,2,4,124,7,rich
new_18825,238,1,789.26,1,2,3,123,6,other
new_18826,148,1,798.11,2,2,3,223,7,other
new_18827,141,1,806.67,2,2,3,223,7,other
new_18828,307,1,687.72,1,2,3,123,6,other
new_18829,165,1,749.72,2,2,3,223,7,other
new_18830,0,1,3217.2,4,2,4,424,10,other
new_18831,9,1,2739.38,4,2,4,424,10,other
new_18832,212,1,864.26,1,2,3,123,6,other
new_18833,301,1,951.01,1,2,3,123,6,other
new_18834,321,1,672.86,1,2,3,123,6,other
new_18835,318,1,604.37,1,2,2,122,5,inactive
new_18836,174,1,1940.53,2,2,4,224,8,rich
new_18837,197,1,724.74,2,2,3,223,7,other
new_18838,252,1,1607.8,1,2,3,123,6,other
new_18839,212,1,754.55,1,2,3,123,6,other
new_18840,183,1,950.51,2,2,3,223,7,other
new_18841,205,1,763.9,1,2,3,123,6,other
new_18842,238,1,641.3,1,2,3,123,6,other
new_18843,140,1,1584.36,2,2,3,223,7,other
new_18844,260,1,723.46,1,2,3,123,6,other
new_18845,238,1,689.7,1,2,3,123,6,other
new_18846,359,1,638.74,1,2,3,123,6,other
new_18847,318,1,2439.76,1,2,4,124,7,rich
new_18848,227,1,652.05,1,2,3,123,6,other
new_18849,183,1,796.87,2,2,3,223,7,other
new_18850,190,1,619.78,2,2,2,222,6,engaged
new_18851,135,1,1557.36,2,2,3,223,7,other
new_18852,104,1,1506.2,2,2,3,223,7,other
new_18853,25,1,1068.91,3,2,3,323,8,other
new_18854,277,1,912.69,1,2,3,123,6,other
new_18855,212,1,583.48,1,2,2,122,5,inactive
new_18856,205,1,635.03,1,2,3,123,6,other
new_18857,227,1,674.54,1,2,3,123,6,other
new_18858,307,1,629.56,1,2,2,122,5,inactive
new_18859,238,1,876.12,1,2,3,123,6,other
new_18860,268,1,662.95,1,2,3,123,6,other
new_18861,204,1,615.12,1,2,2,122,5,inactive
new_18862,324,1,615.18,1,2,2,122,5,inactive
